401,24,5
154,89,1
182,71,2
214,87,5
306,81,1
130,72,5
168,100,2
351,57,4
271,34,3
89,1,3
477,87,2
110,30,2
347,59,1
16,16,2
427,37,3
19,34,5
287,95,4
212,21,2
416,98,1
103,16,1
330,7,2
116,43,2
286,67,4
543,76,5
548,21,4
599,23,1
461,53,3
493,95,1
311,41,1
130,92,5
53,70,4
487,46,2
217,6,1
167,91,1
340,30,2
461,33,2
163,45,1
426,88,1
242,94,5
167,86,2
530,87,2
151,9,4
43,54,4
199,36,3
303,98,4
104,83,1
258,42,4
320,84,1
84,88,4
597,91,4
501,24,5
355,44,1
263,54,2
21,97,4
479,10,1
331,91,2
101,66,4
163,36,3
426,4,5
46,100,4
242,86,4
268,32,1
381,8,2
500,61,4
560,38,3
146,85,2
547,18,3
497,38,5
18,77,1
139,42,1
81,2,4
326,47,3
335,25,3
129,30,4
518,96,1
104,68,5
560,57,5
300,82,5
192,42,3
280,90,5
384,23,1
292,56,2
589,70,2
12,33,2
161,95,2
477,25,3
555,91,4
416,99,5
175,93,5
553,20,1
106,66,2
414,90,3
267,86,3
531,38,2
24,93,2
308,90,4
568,25,2
194,1,1
294,57,5
125,97,4
391,86,1
403,98,3
229,97,1
543,10,3
513,28,4
117,80,1
385,40,1
579,79,3
528,97,1
418,78,3
453,56,5
62,96,1
455,24,1
171,96,2
156,12,1
231,57,4
439,47,2
76,30,4
360,75,5
560,35,2
562,23,3
577,15,1
119,91,3
74,18,5
195,81,2
423,89,4
547,5,4
302,71,5
437,22,4
116,42,5
199,66,4
404,59,5
584,51,3
325,12,1
108,79,2
203,19,3
118,21,1
462,8,1
198,8,4
18,71,2
91,9,3
490,85,5
557,46,4
189,7,5
109,63,3
467,19,4
410,82,2
200,40,1
110,38,5
444,80,3
163,35,1
338,18,1
73,92,1
594,89,4
118,50,1
40,71,1
2,47,1
1,47,4
195,97,3
305,60,2
395,60,2
522,2,5
172,19,3
187,13,2
25,81,3
357,76,3
313,39,1
419,97,1
313,2,3
244,30,3
121,68,1
88,47,3
94,81,3
239,18,3
501,28,1
29,20,3
520,74,4
88,10,5
1,1,5
276,87,4
111,87,1
232,39,5
398,93,1
171,50,2
343,90,3
318,48,4
45,78,3
450,80,2
341,51,3
447,94,3
560,15,4
341,90,2
581,1,1
572,86,4
278,17,3
205,62,4
524,8,4
19,61,4
30,31,1
193,85,3
15,76,2
413,55,3
435,38,1
304,95,4
255,34,5
425,100,3
351,43,1
368,70,4
540,44,3
519,47,1
349,98,2
254,14,5
536,2,3
579,100,2
24,45,3
281,45,5
473,15,1
356,80,3
488,15,4
490,39,1
29,35,4
567,6,5
171,27,5
244,19,3
237,96,2
63,41,4
277,1,2
492,53,5
102,55,5
54,17,1
242,80,2
333,67,1
194,28,1
420,93,2
503,16,1
3,92,3
234,16,4
387,6,5
256,8,1
577,65,1
42,12,2
107,96,2
80,69,2
258,76,2
227,75,1
67,23,2
365,64,1
487,97,3
21,43,1
87,69,4
581,93,5
35,27,5
430,67,4
384,74,4
484,2,3
462,67,1
26,57,4
517,24,2
326,96,1
68,20,3
212,89,1
14,88,1
546,88,3
576,80,4
483,50,5
226,57,5
205,16,5
90,92,3
232,100,3
81,44,1
509,6,2
267,51,2
59,99,3
84,33,5
24,61,2
83,86,5
464,70,3
371,40,5
259,82,1
452,60,5
376,7,2
280,31,3
386,86,1
20,68,1
112,32,2
442,62,1
18,47,3
496,93,4
134,24,2
581,64,4
429,36,4
473,99,3
445,21,5
428,97,1
537,5,5
50,17,1
13,22,2
443,56,3
316,50,4
192,64,1
295,31,3
394,2,3
259,41,4
539,55,2
252,12,5
338,67,3
434,8,1
427,33,2
187,31,5
282,42,5
406,73,2
8,61,2
41,65,1
304,45,2
107,58,1
320,28,3
295,71,2
378,31,3
401,71,4
168,88,3
481,53,2
480,46,1
273,42,2
372,97,4
23,46,4
582,87,5
18,85,3
178,99,5
170,16,4
12,67,1
441,53,3
382,91,1
59,10,3
358,98,4
9,21,3
38,55,1
400,47,3
317,65,2
9,58,5
526,70,1
29,37,5
235,88,2
423,36,5
453,67,4
157,33,1
315,84,5
599,52,4
134,63,2
51,26,4
56,67,1
558,50,5
184,39,1
164,7,1
214,98,1
498,93,2
397,59,4
382,3,5
278,4,5
149,36,5
131,10,5
225,29,3
561,11,1
324,22,2
536,22,1
302,14,3
528,61,1
50,88,3
496,7,5
489,95,1
545,3,5
103,19,5
98,31,5
198,47,1
600,47,4
463,72,5
469,43,1
348,97,3
33,19,3
230,68,4
377,94,2
91,85,5
383,6,5
119,84,2
551,29,5
587,69,3
193,34,3
34,20,5
297,55,3
60,46,3
538,49,2
161,46,5
398,97,3
177,74,2
315,46,4
571,58,5
144,70,3
60,45,2
566,88,2
16,46,5
508,33,5
416,1,1
189,22,1
169,84,4
382,98,3
560,5,4
404,79,2
76,31,1
270,63,4
518,43,5
466,22,3
162,32,1
532,32,5
420,27,1
249,14,2
202,14,3
196,4,4
48,33,3
284,50,3
479,57,5
523,35,2
361,41,3
53,35,2
8,8,3
1,45,3
34,37,1
286,63,5
179,53,2
460,38,1
166,26,1
556,83,2
405,72,4
143,92,2
8,76,5
449,35,1
68,94,3
23,60,2
487,37,3
112,84,1
74,35,2
485,25,3
6,64,2
524,31,1
450,15,3
239,59,1
367,4,4
224,91,4
585,44,2
488,19,4
215,34,1
47,30,3
518,56,4
272,86,5
471,28,3
493,75,1
561,29,2
339,88,5
309,8,4
492,44,1
546,12,3
571,76,2
596,40,3
399,60,5
543,98,5
194,63,1
21,91,5
229,60,1
157,87,5
367,25,5
137,100,5
353,55,4
511,47,3
446,43,2
395,76,5
2,24,5
288,47,2
555,7,4
329,66,5
2,14,3
154,23,5
2,33,2
24,37,3
192,61,1
404,20,3
2,37,3
591,98,3
267,8,4
264,3,2
327,79,2
239,20,4
10,21,5
323,68,3
313,40,3
59,91,3
195,73,4
597,96,4
217,36,3
345,58,2
497,74,4
385,25,4
450,66,2
34,34,1
205,17,2
433,99,1
13,57,1
2,17,5
43,37,5
304,7,2
82,98,3
184,54,5
372,81,4
101,52,5
584,11,2
179,46,3
217,34,1
588,51,1
444,83,3
246,50,1
283,7,2
207,86,5
457,37,2
386,37,5
391,46,5
89,6,1
216,26,2
523,16,5
558,48,2
42,90,5
443,27,5
321,78,5
532,39,1
371,50,5
186,23,1
145,91,1
107,75,3
238,12,2
100,74,3
544,100,1
364,71,2
283,91,4
6,100,2
433,74,5
477,1,4
303,71,1
126,37,5
283,33,5
139,20,1
585,48,5
553,52,3
213,19,3
351,44,4
447,83,2
251,8,3
535,25,3
282,85,4
387,39,2
276,8,2
431,34,2
275,27,3
35,47,1
375,15,4
83,77,3
22,16,4
582,79,3
520,79,3
97,3,3
527,40,1
577,86,4
470,28,4
375,61,4
543,50,1
38,68,4
130,77,2
449,23,3
112,67,3
91,72,3
243,70,5
106,70,3
289,60,5
524,59,4
26,28,2
388,65,2
60,59,3
499,28,4
322,35,4
311,58,2
591,100,4
14,2,2
340,54,3
567,58,2
33,15,5
184,88,2
156,76,3
343,49,4
216,40,5
345,53,4
307,82,3
588,8,1
83,94,1
481,52,5
466,72,1
563,85,2
533,21,5
39,31,4
4,74,1
188,22,3
289,35,1
50,77,5
275,12,2
526,19,3
501,48,5
335,70,4
585,22,1
66,76,5
330,97,1
394,16,4
368,11,2
452,82,1
228,25,3
167,99,5
58,7,2
104,61,4
469,6,3
396,93,3
50,63,1
353,22,4
190,17,1
44,93,3
492,29,4
287,17,1
67,11,3
290,46,3
97,38,4
347,40,3
113,71,4
56,100,4
405,73,3
415,73,3
43,90,2
121,74,3
104,14,2
495,33,2
546,89,5
532,34,2
362,85,5
126,52,2
535,27,1
152,56,3
194,92,3
370,66,1
174,50,2
190,97,2
304,77,3
143,64,4
232,5,5
502,19,2
443,77,1
176,28,4
72,36,5
311,11,3
507,73,1
501,17,4
270,26,5
442,17,5
328,77,5
493,77,1
470,96,3
464,62,1
13,4,5
375,65,5
124,5,1
367,17,1
459,26,1
498,55,5
226,7,4
208,87,2
210,90,1
414,5,3
143,94,4
110,94,5
315,44,2
212,87,5
368,35,3
26,8,1
287,65,1
144,35,4
305,78,4
463,86,2
34,10,2
417,75,1
560,13,3
83,34,3
282,50,1
79,87,5
317,32,4
537,30,5
137,13,2
408,48,3
455,7,5
546,47,1
474,75,3
310,34,4
403,51,5
356,98,1
424,86,5
94,45,2
366,59,2
580,1,1
565,37,5
270,58,4
331,58,5
493,71,5
170,76,4
107,46,1
66,71,2
460,32,1
305,6,5
280,29,1
361,52,3
264,24,5
133,76,3
168,31,3
443,21,3
198,53,1
235,56,3
395,85,4
545,35,5
368,74,1
364,32,3
519,79,4
443,38,5
272,35,3
243,5,1
446,50,5
429,64,2
502,50,3
428,94,2
1,39,3
547,55,1
324,83,2
279,28,2
176,31,5
369,94,4
129,9,2
482,88,4
157,99,1
292,37,4
292,5,4
86,12,3
347,8,2
138,80,2
205,31,2
178,64,2
168,42,2
600,14,5
551,20,4
45,94,3
545,33,5
541,14,4
65,95,2
457,63,5
570,34,2
158,68,2
210,60,3
220,71,1
574,99,1
135,66,3
344,31,4
439,83,4
369,9,1
480,2,3
32,95,4
472,98,2
87,60,3
142,99,5
165,10,2
113,27,1
323,39,4
331,64,1
593,2,4
506,89,1
363,76,3
11,53,5
213,34,4
363,45,3
297,57,5
55,21,2
16,85,1
97,95,5
546,23,3
493,49,2
168,38,2
41,48,5
414,97,3
2,46,1
32,44,1
473,11,1
503,45,5
449,50,3
305,20,1
70,84,3
240,92,5
113,74,5
318,87,3
450,68,5
62,9,3
584,49,5
597,57,2
464,64,5
13,30,5
212,16,2
71,30,3
34,16,2
307,47,3
579,23,3
120,8,2
76,83,3
157,56,4
577,71,5
190,62,1
398,98,4
151,81,4
183,3,3
566,91,5
357,19,2
12,72,5
526,42,3
516,15,3
106,1,2
434,97,3
241,48,5
120,88,2
467,63,4
185,18,4
422,38,2
254,89,5
31,79,3
284,47,4
70,16,3
521,100,4
484,68,3
430,43,4
43,58,5
452,19,4
3,49,1
594,77,4
15,23,4
512,84,5
49,55,3
418,25,3
537,61,3
288,46,1
222,77,2
439,54,1
429,84,1
542,58,4
491,20,1
434,53,1
83,42,3
400,21,1
581,19,5
13,1,2
479,11,2
386,42,4
233,63,4
594,32,2
532,8,5
361,76,2
52,2,1
188,50,1
108,77,3
244,32,4
267,98,4
500,67,5
7,89,1
204,72,3
291,9,2
564,45,1
543,90,4
441,1,4
562,3,1
186,4,5
493,15,4
512,53,1
254,97,1
6,39,4
258,50,3
451,51,2
183,46,1
245,63,1
519,95,1
477,58,3
130,60,5
535,59,3
505,7,1
546,50,3
233,79,4
397,12,5
135,19,3
550,51,3
565,42,5
378,67,3
139,76,5
596,87,5
109,50,2
273,80,1
457,32,3
157,98,3
103,70,2
508,7,3
355,75,2
285,19,1
539,72,3
438,68,1
79,91,5
167,27,5
347,13,2
17,77,3
193,74,5
71,58,4
337,60,2
130,68,4
217,78,5
590,26,5
589,75,5
537,85,4
482,17,3
590,43,4
84,67,1
124,58,1
73,57,2
465,78,5
508,50,5
321,91,3
70,37,2
422,74,4
507,83,2
514,10,3
266,5,2
357,66,3
271,79,5
56,51,5
446,39,5
436,2,3
105,84,4
281,25,2
373,70,5
514,22,1
111,77,2
228,38,3
290,23,4
410,43,5
81,99,3
228,31,5
211,27,4
96,37,3
380,5,5
172,40,4
186,35,1
111,16,4
237,53,5
244,72,3
490,23,1
89,21,3
391,21,5
477,31,1
455,31,5
59,59,4
347,32,5
304,83,3
298,32,3
406,18,5
497,49,3
21,41,5
555,60,3
433,47,2
491,93,5
75,7,5
498,82,5
75,84,1
301,100,1
520,90,5
452,54,2
269,80,2
324,18,4
251,94,3
168,41,2
515,79,2
340,59,3
486,68,5
539,74,2
256,89,3
83,59,4
439,96,4
91,35,5
213,84,1
264,61,1
327,9,5
512,25,1
486,84,5
204,23,1
561,61,4
376,75,1
553,44,4
426,56,5
202,85,2
497,76,1
190,45,3
244,86,4
6,92,4
23,67,1
524,15,2
131,20,3
490,82,1
556,55,4
200,67,4
594,67,1
235,92,1
81,55,3
62,15,1
571,88,2
209,51,1
367,8,3
401,88,2
470,24,5
240,77,3
234,59,1
77,77,4
18,55,3
55,35,4
423,55,2
308,88,4
163,90,5
252,15,5
201,81,5
485,10,2
262,50,3
113,28,1
293,22,2
149,78,3
218,67,2
285,83,4
358,87,5
579,4,1
22,40,4
270,55,5
197,8,5
161,53,3
467,92,2
559,72,2
105,29,5
347,67,4
244,33,2
324,39,5
277,6,2
340,66,3
22,63,3
174,91,4
506,29,3
337,79,1
504,12,2
226,46,1
46,40,4
449,98,3
441,50,4
330,55,3
455,100,4
403,60,4
120,82,4
378,65,5
493,7,4
223,10,4
439,70,2
436,36,3
174,83,3
542,49,3
560,83,4
374,65,1
560,93,2
572,50,5
558,44,3
416,28,4
414,93,1
53,59,3
561,86,4
436,99,5
36,84,2
277,7,4
284,93,3
130,9,4
52,92,1
556,57,5
468,88,1
311,87,5
359,18,5
322,6,1
191,12,2
311,67,2
569,20,4
339,23,3
118,19,5
388,84,4
198,10,4
131,35,1
335,10,1
386,77,3
368,76,5
276,27,2
340,75,2
296,66,3
426,38,4
553,1,2
125,53,5
23,38,1
494,62,2
383,32,1
57,86,1
14,78,3
113,13,3
157,25,2
132,56,1
421,71,3
478,59,2
329,98,2
415,38,3
51,42,2
136,15,3
87,14,4
178,25,4
227,25,4
254,49,5
18,45,1
391,48,1
375,58,4
84,61,5
146,76,5
12,60,2
287,40,1
595,91,2
250,92,2
252,70,3
22,86,3
439,37,2
164,6,4
209,30,3
563,6,2
437,70,2
195,62,4
322,14,1
124,75,4
191,50,3
395,40,3
536,62,3
374,69,3
361,37,3
197,11,4
547,25,4
515,14,3
145,77,2
506,98,1
283,54,2
3,97,2
315,25,4
485,22,1
220,56,1
266,48,5
475,26,4
234,88,1
309,62,2
70,90,4
12,7,5
130,34,5
188,73,2
3,81,2
284,39,5
375,46,1
45,41,3
480,56,2
426,85,1
431,10,1
404,58,1
164,86,3
397,10,3
188,84,3
375,21,4
495,24,5
116,72,4
12,23,3
241,34,5
511,10,5
190,26,2
442,7,1
64,51,5
447,78,4
310,45,3
567,80,4
557,77,3
398,33,4
303,95,1
596,98,4
168,91,5
593,21,4
471,51,5
70,93,3
480,49,5
317,64,1
265,94,4
204,30,4
190,21,5
101,9,4
245,72,3
57,89,5
361,19,5
343,47,3
173,30,3
479,40,1
326,62,2
285,43,3
191,41,4
144,31,3
591,18,1
478,70,2
270,46,4
522,11,5
402,39,1
453,76,3
67,78,1
178,74,2
458,75,5
154,44,2
205,75,4
122,42,5
215,59,5
347,45,3
379,92,3
227,2,4
337,73,4
167,17,5
123,57,5
85,99,1
367,53,5
561,57,3
69,84,1
350,57,5
36,47,2
428,39,5
27,21,5
39,35,4
2,35,4
290,7,2
253,73,3
460,28,3
553,27,5
129,32,3
378,3,4
277,85,1
513,16,2
254,10,1
316,98,1
294,11,3
300,27,3
5,46,5
232,46,2
396,12,1
555,9,5
185,37,3
289,8,5
105,83,2
435,91,3
365,71,3
333,87,3
354,20,5
455,58,2
246,71,3
357,38,2
451,74,2
131,61,5
173,76,2
384,68,3
437,76,5
186,30,1
470,44,2
542,68,2
210,8,5
112,63,4
449,100,5
355,78,5
384,50,5
301,48,5
354,9,2
456,70,3
136,80,3
45,51,5
462,78,2
395,26,1
379,62,5
304,30,3
373,42,1
49,57,3
309,75,3
422,15,3
336,74,1
240,24,3
280,41,5
30,40,2
231,72,2
344,86,2
228,57,5
33,83,3
489,73,1
528,95,3
80,83,2
206,34,1
368,24,3
347,84,5
431,22,1
54,12,3
108,33,3
1,43,4
587,99,3
294,3,4
535,12,1
432,99,4
402,67,2
413,63,2
285,21,5
33,30,1
503,49,4
281,9,1
53,80,3
169,18,2
453,30,1
28,44,4
126,86,1
302,72,4
570,20,1
62,19,5
544,38,4
534,61,5
28,80,1
217,44,5
489,61,1
452,92,3
321,28,1
443,43,4
505,45,3
303,22,4
267,64,3
38,100,3
559,85,3
569,39,3
546,13,3
214,25,1
86,61,2
418,47,4
189,29,4
86,66,3
258,32,2
532,26,5
434,71,1
24,16,5
247,96,5
140,46,3
286,95,4
505,74,2
496,75,1
594,61,2
253,54,5
530,35,1
463,46,2
113,38,1
575,79,1
33,36,5
528,41,4
300,49,5
482,37,3
409,17,2
355,49,5
197,63,5
12,5,1
397,80,5
405,32,4
413,81,1
410,79,3
513,5,1
390,100,4
461,64,1
3,98,2
69,18,3
281,72,1
547,10,1
439,46,3
161,87,2
264,45,2
555,36,4
578,70,1
56,25,2
106,91,1
84,72,4
583,33,3
600,5,1
515,49,3
481,14,2
148,65,5
455,3,2
310,78,5
478,85,1
369,24,4
534,33,4
239,55,1
240,44,1
549,48,1
583,24,5
360,67,4
335,37,4
481,59,5
579,96,4
587,17,4
333,17,2
46,24,3
353,66,1
567,34,2
481,65,4
400,51,3
68,7,4
451,66,4
518,20,4
317,96,3
442,50,3
5,4,5
181,84,1
229,29,5
582,58,5
116,74,3
558,84,4
125,63,3
540,76,2
277,29,2
111,54,3
159,20,4
132,80,2
375,92,5
528,99,2
42,42,5
154,71,2
442,15,3
32,77,1
445,67,3
460,87,4
178,71,4
359,49,2
172,62,5
459,3,1
564,66,1
131,15,4
163,58,1
313,53,1
187,6,1
569,99,5
160,19,4
18,40,4
408,90,5
297,86,2
375,85,2
17,80,5
354,70,2
393,13,2
187,7,4
101,89,2
210,21,3
13,91,2
596,100,1
392,68,4
209,33,5
305,91,3
279,26,5
39,92,1
21,6,2
270,2,3
107,31,5
193,73,1
233,28,3
111,88,4
157,19,5
98,17,4
355,6,4
278,60,3
25,35,4
556,15,1
155,20,3
537,12,2
427,58,3
467,31,1
228,92,2
521,70,2
519,1,5
598,90,5
34,44,2
449,66,1
553,51,1
435,82,3
504,92,5
599,20,4
168,27,3
596,28,1
463,63,4
60,85,4
177,43,3
394,78,3
459,86,3
414,99,4
271,65,5
530,67,3
473,98,4
11,1,5
272,91,1
136,89,4
81,9,5
159,51,2
305,66,3
202,86,1
461,79,3
412,20,4
185,54,1
180,78,3
243,92,4
557,41,1
390,53,3
327,81,2
312,86,4
190,57,1
3,54,1
256,85,2
568,61,1
511,39,3
484,21,3
525,21,5
292,77,5
130,10,5
495,72,5
379,78,3
354,14,1
413,60,1
174,18,3
369,59,1
142,47,5
198,37,4
66,1,4
220,55,3
479,15,2
150,64,2
474,17,1
591,95,2
52,28,5
200,99,5
485,61,4
565,15,1
30,83,3
2,20,3
404,87,4
59,94,3
532,23,2
266,75,1
539,49,1
547,13,4
274,3,4
199,72,2
124,48,3
498,13,1
505,25,2
79,2,4
547,35,4
170,98,2
55,70,4
53,57,3
564,98,3
484,45,2
91,80,5
168,30,2
104,4,5
242,70,3
146,78,2
593,48,2
66,8,3
59,1,3
433,9,1
119,36,2
366,85,5
523,66,3
240,3,5
185,64,2
440,92,5
95,20,3
414,83,4
499,9,2
387,79,3
83,14,1
536,16,1
181,47,4
434,16,3
233,93,2
98,59,1
40,26,3
77,85,5
536,50,4
160,69,1
508,28,4
116,80,2
33,45,1
188,67,1
600,90,3
14,58,1
568,1,2
568,28,5
586,88,2
170,44,5
117,57,4
526,86,3
92,96,2
207,46,1
488,3,3
539,36,4
302,2,5
136,3,2
67,12,1
278,76,1
185,93,5
169,50,4
127,67,5
444,51,4
385,58,1
469,46,2
281,24,5
246,46,3
348,100,1
101,28,5
389,97,5
12,66,4
118,76,1
161,64,3
56,16,4
147,65,3
94,67,1
574,74,4
368,91,3
484,62,3
435,97,3
44,82,1
102,34,4
112,8,3
377,49,3
458,21,1
89,52,4
281,94,2
111,56,2
474,14,5
256,13,5
157,51,4
452,3,3
155,85,2
75,66,4
423,64,3
370,79,2
545,16,2
329,26,5
186,24,5
522,59,2
51,90,3
497,66,3
267,17,1
67,70,1
479,47,2
584,74,3
31,22,4
470,26,5
239,92,4
433,14,5
400,14,1
484,75,5
570,94,2
277,39,1
420,34,4
47,95,4
138,5,4
180,53,1
494,66,2
532,73,2
225,28,4
144,14,4
363,74,3
214,97,4
485,68,3
56,62,5
498,66,5
434,78,2
349,85,4
555,68,4
368,49,4
152,92,2
596,93,2
59,19,1
10,31,5
397,70,4
117,75,3
554,93,3
509,30,3
349,72,3
179,96,1
424,57,2
473,76,1
179,74,3
201,4,4
172,46,2
586,5,2
285,60,5
496,25,5
280,38,4
96,5,4
287,80,5
336,33,1
446,63,3
173,100,4
291,39,4
50,61,3
431,36,1
199,26,1
195,10,1
349,11,2
505,93,2
64,22,4
217,25,4
350,65,3
291,44,4
106,47,3
472,72,4
264,17,2
398,19,4
312,100,5
364,85,3
543,12,3
539,42,3
570,90,1
255,50,1
354,75,5
206,82,3
41,62,3
502,62,2
524,22,5
401,44,3
200,65,4
183,82,2
448,96,1
398,60,2
220,87,5
106,68,5
111,3,5
372,75,5
569,71,2
277,22,4
422,32,1
533,47,4
510,37,2
5,81,4
88,78,2
329,27,3
302,94,2
516,78,4
114,33,5
272,13,3
454,93,5
46,77,4
309,45,3
421,19,5
99,59,5
344,7,4
225,56,2
533,13,5
220,90,4
504,4,4
446,89,2
587,53,5
106,76,2
577,22,3
380,12,2
412,45,2
292,64,1
312,18,1
524,74,4
199,10,2
197,30,1
14,66,3
574,16,3
258,14,5
485,46,4
139,91,1
372,39,5
440,97,2
564,94,3
367,44,2
568,36,5
218,37,5
425,2,2
310,43,3
415,90,2
332,33,1
114,72,5
189,94,3
391,38,1
542,6,4
414,85,3
391,30,2
553,38,5
355,57,2
340,4,4
437,21,5
316,84,5
250,27,1
452,26,3
466,30,2
352,55,3
177,59,4
303,82,4
321,82,3
66,12,5
13,13,4
191,69,2
85,16,3
304,28,1
64,2,2
20,96,5
476,91,3
253,85,1
500,16,3
223,26,3
41,82,4
195,31,3
177,69,1
584,71,3
487,66,5
362,37,5
525,100,1
473,52,3
509,57,2
351,90,2
470,48,1
317,25,1
212,13,5
440,62,5
549,63,3
543,38,3
590,96,4
90,99,2
390,34,4
255,5,5
290,27,2
55,47,1
156,92,2
524,98,2
471,89,1
109,35,2
389,76,5
394,41,5
346,54,3
47,68,2
534,68,1
199,50,1
96,99,1
365,30,1
538,54,3
310,68,2
510,22,2
186,7,3
350,21,3
556,3,2
172,53,1
300,67,5
195,53,2
325,27,4
558,17,1
22,56,3
547,42,3
101,49,1
320,81,2
143,1,1
69,92,4
3,90,3
410,19,1
412,44,3
484,7,4
213,6,4
490,34,1
486,82,5
592,95,4
395,84,3
216,41,2
442,89,5
259,15,5
208,68,5
212,61,3
186,81,3
73,7,4
553,87,3
137,98,5
280,20,2
513,68,1
573,50,1
510,27,2
136,8,3
280,52,4
421,5,5
244,43,2
75,14,2
472,79,4
198,3,5
462,21,5
375,9,3
176,71,4
208,73,2
222,45,5
47,11,4
228,90,1
482,65,3
289,95,1
364,65,4
254,13,2
196,5,4
256,80,2
566,100,4
324,72,1
272,34,3
407,71,1
322,81,3
453,49,4
292,88,1
181,85,3
179,65,2
294,50,2
428,56,4
528,42,4
220,61,1
288,25,1
40,76,2
267,69,2
343,4,4
114,19,1
590,36,2
273,68,5
470,60,5
203,8,5
429,27,4
539,60,5
495,100,5
79,89,3
588,65,5
57,64,5
426,10,3
524,97,2
178,47,1
21,4,2
177,99,3
118,6,2
116,87,4
222,54,5
554,74,1
324,27,4
396,31,1
449,18,1
299,73,1
307,17,1
145,83,5
525,51,1
495,9,1
8,99,4
159,50,1
524,95,2
310,51,5
477,34,1
293,31,5
90,29,5
100,97,2
275,40,5
584,7,3
109,27,2
587,98,2
324,89,2
81,13,2
529,70,1
230,16,4
8,80,3
588,62,1
166,24,4
587,35,4
133,37,3
528,67,3
104,87,2
264,39,5
25,13,4
419,37,5
55,48,1
404,38,1
63,94,5
430,24,5
236,69,4
223,95,1
599,43,2
204,24,5
378,81,1
486,46,3
468,74,1
211,23,5
502,82,2
191,17,5
433,39,1
353,46,4
173,81,1
548,65,2
476,1,4
534,87,4
594,71,2
336,58,1
318,10,1
467,82,2
478,9,2
159,13,5
335,36,2
3,69,1
404,70,1
388,70,4
229,99,4
454,27,3
468,23,2
517,49,1
587,47,5
255,41,5
19,76,5
292,87,2
335,46,2
467,54,4
541,96,2
93,59,1
92,46,4
224,7,3
462,31,1
245,68,4
93,99,5
48,29,3
581,23,2
581,78,5
47,16,1
578,21,5
264,96,1
374,9,4
512,71,2
488,96,3
329,53,4
374,10,4
386,63,1
295,83,5
461,69,2
136,53,3
490,55,2
288,2,1
99,88,2
316,88,2
482,28,2
328,78,5
580,65,1
263,78,4
176,79,4
412,57,3
442,21,4
216,16,4
127,11,1
465,20,1
485,28,3
252,43,4
257,43,5
35,73,5
133,55,1
174,15,1
178,4,5
199,51,2
267,38,1
496,73,2
239,17,5
318,81,3
106,49,4
211,57,3
521,85,5
159,81,2
112,88,2
409,32,1
595,89,1
368,92,5
284,86,5
231,68,5
270,54,4
312,26,2
34,56,5
341,89,4
267,75,1
450,27,2
239,70,5
471,39,2
41,37,4
274,7,5
475,86,3
401,9,2
67,20,2
88,26,4
71,81,3
503,31,4
179,1,5
362,63,5
111,82,5
249,37,1
575,87,4
259,42,1
499,69,4
102,49,5
569,61,4
140,40,1
83,4,4
394,71,1
52,18,5
151,82,3
510,49,4
484,56,1
88,28,1
192,55,2
27,77,5
103,88,4
513,69,5
130,2,1
288,63,2
19,28,3
573,43,3
598,88,2
326,42,4
246,67,1
28,71,2
569,49,1
144,16,2
193,90,2
42,82,3
296,16,4
509,56,5
465,88,5
448,14,1
41,17,1
336,21,3
488,1,3
143,80,5
595,3,1
317,2,3
78,46,1
561,27,2
446,44,4
595,15,1
65,8,4
72,6,1
31,70,4
456,37,5
160,66,2
221,88,5
182,16,1
493,6,4
571,50,2
426,52,5
33,35,4
187,37,5
419,11,3
177,25,5
444,16,2
380,18,5
124,98,1
491,58,1
89,34,5
146,25,4
122,12,3
423,93,1
537,65,1
137,35,4
167,77,3
360,13,2
284,29,4
263,81,5
448,83,3
48,8,5
263,94,5
51,53,4
599,32,1
348,49,5
193,28,3
354,11,3
247,4,3
378,39,1
531,93,5
375,59,4
328,39,5
396,60,2
473,60,1
69,36,2
360,98,2
595,54,5
201,66,4
429,11,2
42,74,2
595,29,1
74,48,5
188,23,2
192,4,3
80,84,2
302,5,5
254,26,2
589,78,3
26,49,4
449,48,2
497,1,5
156,17,5
193,82,5
142,14,1
135,88,4
512,87,3
439,43,5
158,100,4
403,80,4
542,23,4
487,86,4
210,22,3
14,55,1
40,18,4
125,28,5
566,83,2
564,51,1
516,50,2
266,65,3
417,79,3
24,68,2
341,3,2
572,48,4
496,62,2
24,34,2
247,31,2
246,95,2
490,21,5
313,67,2
569,98,3
295,94,3
278,86,4
375,83,4
567,48,3
125,60,1
600,19,5
559,14,5
294,83,3
364,4,4
488,14,3
132,89,1
71,6,2
202,16,1
432,2,2
57,78,4
61,67,5
196,31,3
439,63,1
230,92,3
371,76,2
299,61,5
586,54,4
538,95,3
58,77,2
14,43,1
250,20,4
442,19,3
498,98,1
593,70,2
542,69,2
596,86,1
154,40,2
361,17,1
413,76,5
320,57,1
137,34,2
138,71,5
374,90,1
255,21,5
150,24,5
9,89,2
540,63,4
92,13,4
390,49,2
304,56,1
459,31,3
231,53,2
533,34,3
8,63,2
382,96,1
462,50,1
113,100,3
310,76,2
162,45,1
200,48,2
478,64,5
17,28,4
467,2,2
18,14,2
298,9,1
106,20,4
251,24,5
366,81,5
396,74,2
268,34,4
469,90,1
102,38,5
354,53,5
361,42,2
484,18,4
485,89,1
468,17,2
174,2,3
38,57,4
595,100,1
200,8,5
167,85,5
229,35,5
53,17,2
522,70,4
521,40,4
197,23,1
575,35,4
381,57,2
391,15,5
431,79,5
